10-09-2015	git Version:  ad9e04a
id	name	defn	synonyms	is_a id	is_a name
PO:0007098	LP.02 two leaves visible stage	The stage at which leaves at two nodes, other than the cotyledonary node, are visible above ground.	1-4 leaf stage in rice RELATED; 1.02 First trifoliolate leaf unfolded in soybean RELATED; 1.02-one to two leaves in maize RELATED; 1.2 1-2 leaves in maize RELATED; 2 leaves unfolded RELATED; 2 rosette leaves in Arabidopsis RELATED; 2.03-two leaves unfolded in barley RELATED; 2.03-two leaves unfolded in oat RELATED; 2.03-two leaves unfolded in Triticeae RELATED; 2.03-two leaves unfolded in wheat RELATED; BBCH growth stage 12 RELATED; LP.02 two leaves visible in Solanaceae RELATED; maize growth stage-1.2 RELATED; pre tillering RELATED; rice growth stage-2.1 RELATED; Triticeae two leaves unfolded RELATED; two rosette leaves RELATED; V1 stage in soybean RELATED; V2 in maize RELATED; Zadok scale-12, Haun scale-1.+ RELATED	PO:0007133	leaf production stage
PO:0007099	SE.97 flag leaf visible stage	The stage at which the flag leaf is visible.	06-flag leaf visible in sorghum RELATED; 4.08-flag leaf just visible in barley RELATED; 4.08-flag leaf just visible in oat RELATED; 4.08-flag leaf just visible in wheat RELATED; Zadok scale-37, Feekes scale-8 RELATED	PO:0007089	stem elongation stage
PO:0007100	SE.16 sixteen or more nodes or internodes visible stage	The stage at which sixteen nodes or more, or sixteen internodes or more are visible.	3.16 16 or more nodes/internodes visible in soybean RELATED	PO:0007089	stem elongation stage
PO:0007101	LP.09 nine leaves visible stage	The stage at which leaves at nine nodes, other than the cotyledonary node, are visible above ground.	1.09 8th trifoliolate leaf unfolded in soybean RELATED; 10-leaf in maize RELATED; 2.10 nine or more leaves unfolded in barley RELATED; 2.10 nine or more leaves unfolded in oat RELATED; 2.10 nine or more leaves unfolded in Triticeae RELATED; 2.10 nine or more leaves unfolded in wheat RELATED; 3.02-late whorl stage RELATED; 3.2 late whorl stage in maize RELATED; 9 or more leaves unfolded RELATED; 9 rosette leaf in Arabidopsis RELATED; 9-11 leaves in maize RELATED; 9-leaf in maize RELATED; BBCH growth stage 19 RELATED; LP.09 nine or more leaves whorls visible RELATED; maize growth stage-3.2 RELATED; nine rosette leaves RELATED; ninth leaf unfolded RELATED; Stage V8 in soybean RELATED; V9 in maize RELATED; Zadok scale-19 RELATED	PO:0007133	leaf production stage
PO:0007102	5.04 40% of inflorescence emerged	OBSOLETE			
PO:0007103	LP.10 ten leaves visible stage	The stage at which leaves at ten nodes, other than the cotyledonary node, are visible above ground.	10 rosette leaf in Arabidopsis RELATED; 10-leaf in maize RELATED; 3.02-late whorl stage RELATED; 9-11 leaves in maize RELATED; maize growth stage-3.2 RELATED; Stage V9 in soybean RELATED; ten rosette leaves RELATED; V10 in maize RELATED	PO:0007133	leaf production stage
PO:0007104	LP.15 fifteen leaves visible stage	The stage at which leaves at fifteen nodes, other than the cotyledonary node, are visible above ground.	1.15 14th trifoliolate leaf unfolded in soybean RELATED; 3.4 late vegetative in maize RELATED; 3.4 late vegetative stage of maize RELATED; late vegetative in maize RELATED; maize growth stage-3.4 RELATED; Stage V14 in soybean RELATED; V15 in maize RELATED	PO:0007133	leaf production stage
PO:0007105	5.06 60% of inflorescence emerged	OBSOLETE			
PO:0007106	LP.03 three leaves visible stage	The stage at which leaves at three nodes, other than the cotyledonary node, are visible above ground.	02-three leaf stage in sorghum RELATED; 1-4 leaf stage in rice RELATED; 1.03 2nd trifoliolate leaf unfolded in soybean RELATED; 1.03-three to four leaves in maize RELATED; 1.3 3-4 leaves in maize RELATED; 2.04-three leaves unfolded RELATED; 3 rosette leaf in Arabidopsis RELATED; 3-leaf stage in maize RELATED; BBCH growth stage 13 RELATED; LP.03 three leaves visible in Solanaceae RELATED; maize growth stage-1.3 RELATED; pre tillering RELATED; rice growth stage-2.1 RELATED; sorghum growth stage-1 RELATED; V2 stage in soybean RELATED; V3 in maize RELATED; Zadok scale-13, Haun scale-2.+ RELATED	PO:0007133	leaf production stage
PO:0007107	5.08 80% of inflorescence emerged	OBSOLETE			
PO:0007108	SE.07 seven nodes or internodes visible stage	The stage at which seven nodes or seven internodes are visible.	3.07 7 nodes/internodes visible in soybean RELATED; BBCH growth stage 37 RELATED	PO:0007089	stem elongation stage
PO:0007109	SE.99 maximum stem length reached stage	The stage at which maximum stem length is reached.	3.99 Maximum stem length reached in soybean RELATED; 4.09-flag leaf ligule/collar just visible in barley RELATED; 4.09-flag leaf ligule/collar just visible in oat RELATED; 4.09-flag leaf ligule/collar just visible in wheat RELATED; flag leaf fully unrolled RELATED; flag leaf stage RELATED; flag leaf stage in sorghum RELATED; ligule just visible RELATED; sorghum growth stage-5 RELATED; Zadok scale-39, Feekes scale-9 RELATED	PO:0007089	stem elongation stage
PO:0007110	2.09 main shoot and axillary shoots visible at nine or more nodes stage	The stage at which main shoot and axillary shoots at nine nodes or more are visible.	2.09 Main shoot and axillary shoots visible at 9 or more nodes in soybean RELATED; 2.09 main shoot and axillary shoots visible at nine or more nodes in Solanaceae RELATED; 3.1-maximum tillering RELATED; 3.10-main shoot and nine or more tillers in Triticeae RELATED; BBCH growth stage 29 RELATED; main shoot and 9 or more tiller RELATED; main shoot and nine or more tillers in barley RELATED; main shoot and nine or more tillers in oat RELATED; main shoot and nine or more tillers in wheat RELATED; maximum number of tillers detectable in RELATED; maximum number of tillers visible RELATED; maximum number of tillers visible in rice RELATED; nine or more axillary shoots detectable RELATED; Zadok scale-29 RELATED	PO:0007073	2 formation of axillary shoot stage
PO:0007111	SE.12 twelve nodes or internodes visible stage	The stage at which twelve nodes or twelve internodes are visible.	3.12 12 nodes/internodes visible in soybean RELATED	PO:0007089	stem elongation stage
PO:0007112	1 main shoot growth stage	The stage at which vegetative structures are being produced by SAM.	01-seedling stage of maize RELATED; 02-seedling growth of barley RELATED; 02-seedling growth of oat RELATED; 02-seedling growth of wheat RELATED; 02-seedling stage of rice RELATED; 1 main shoot growth in Solanaceae RELATED; 1 seedling in maize RELATED; BBCH principal growth stage 1 RELATED; maize growth stage-1.1 RELATED; sorghum principal growth stage 1 RELATED	PO:0007134	sporophyte vegetative stage
PO:0007113	rosette growth stage	Stages of growth based on expansion of the rosette in Arabidopsis.	rosette growth in Arabidopsis RELATED	PO:0007112	1 main shoot growth stage
PO:0007114	SE.11 eleven nodes or internodes visible stage	The stage at which eleven nodes or eleven internodes are visible.	3.11 11 nodes/internodes visible in soybean RELATED	PO:0007089	stem elongation stage
PO:0007115	LP.04 four leaves visible stage	The stage at which leaves at four nodes, other than the cotyledonary node, are visible above ground.	02-tassel initiation in maize RELATED; 03-four leaf stage in sorghum RELATED; 1-4 leaf stage in rice RELATED; 1.03-three to four leaves in maize RELATED; 1.04 3rd trifoliolate leaf unfolded in soybean RELATED; 2 tassel initiation/early whorl stage in maize RELATED; 2.05-four leaves unfolded in Triticeae RELATED; 4 leaves unfolded RELATED; 4 rosette leaf in Arabidopsis RELATED; 4-6 leaves in maize RELATED; BBCH growth stage 14 RELATED; early whorl stage in maize RELATED; four rosette leaves RELATED; fourth leaf unfolded RELATED; LP.04 four leaves visible in Solanaceae RELATED; maize growth stage-2 RELATED; pre tillering RELATED; rice growth stage-2.1 RELATED; sorghum growth stage-2 RELATED; Stage V3 in soybean RELATED; tassel differentiation in maize RELATED; tassel initiation in maize RELATED; V4 in maize RELATED; Zadok scale-14, Haun scale-3.+ RELATED	PO:0007133	leaf production stage
PO:0007116	LP.11 eleven leaves visible stage	The stage at which leaves at eleven nodes, other than the cotyledonary node, are visible above ground.	1.11 10th trifoliolate leaf unfolded in soybean RELATED; 11 rosette leaves in Arabidopsis RELATED; 3.02-late whorl stage in maize RELATED; 3.2 late whorl stage of maize RELATED; 9-11 leaves in maize RELATED; eleven rosette leaves RELATED; late whorl stage of maize RELATED; maize growth stage-3.2 RELATED; Stage V10 in soybean RELATED; V11 in maize RELATED	PO:0007133	leaf production stage
PO:0007117	SE.02 two nodes or internodes visible stage	The stage at which two nodes or two internodes are visible.	3.02 2 nodes/internode visible in soybean RELATED; 4.03-second node detectable in barley RELATED; 4.03-second node detectable in oat RELATED; 4.03-second node detectable in wheat RELATED; BBCH growth stage 32 RELATED; maize growth stage-3.1 RELATED; Zadok scale-32, Feekes scale-7 RELATED	PO:0007089	stem elongation stage
PO:0007118	2.06 main shoot and axillary shoots visible at six nodes stage	The stage at which main shoot and axillary shoots at six nodes are visible.	2.06 Main shoot and axillary shoots visible at 6 nodes in soybean RELATED; 2.06 main shoot and axillary shoots visible at six nodes in Solanaceae RELATED; 3.07-main shoot and six tillers RELATED; BBCH growth stage 26 RELATED; main shoot and 6 tillers RELATED; main shoot and six tillers in barley RELATED; main shoot and six tillers in oat RELATED; main shoot and six tillers in wheat RELATED; sixth axillary shoot detectable RELATED; sixth tiller detectable RELATED; Zadok scale-26, Feekes scale-3 RELATED	PO:0007073	2 formation of axillary shoot stage
PO:0007119	LP.16 sixteen leaves visible stage	The stage at which leaves at sixteen nodes, other than the cotyledonary node, are visible above ground.	1.16 15th trifoliolate leaf unfolded in soybean RELATED; 16 rosette leaf in Arabidopsis RELATED; 3.04-late vegetative RELATED; 3.4 late vegetative in maize RELATED; 3.4 late vegetative stage of maize RELATED; late vegetative in maize RELATED; late vegetative stage of maize RELATED; maize growth stage-3.4 RELATED; Stage V15 in soybean RELATED; V16 in maize RELATED	PO:0007133	leaf production stage
PO:0007120	LP.19 nineteen leaves visible stage	The stage at which leaves at nineteen nodes, other than the cotyledonary node, are visible above ground.	1.19 18th trifoliolate leaf unfolded in soybean RELATED; 3.04-late vegetative RELATED; 3.4 late vegetative in maize RELATED; 3.4 late vegetative stage of maize RELATED; late vegetative in maize RELATED; late vegetative stage of maize RELATED; maize growth stage-3.4 RELATED; Stage V18 in soybean RELATED; V19 in maize RELATED	PO:0007133	leaf production stage
PO:0007121	6.01 10% of flowers open	OBSOLETE			
PO:0007122	2.07 main shoot and axillary shoots visible at seven nodes stage	The stage at which main shoot and axillary shoots at seven nodes are visible.	2.07 Main shoot and axillary shoots visible at 7 nodes in soybean RELATED; 2.07 main shoot and axillary shoots visible at seven nodes in Solanaceae RELATED; 3.08-main shoot and seven tillers RELATED; BBCH growth stage 27 RELATED; main shoot and 7 tillers RELATED; main shoot and seven tillers in barley RELATED; main shoot and seven tillers in oat RELATED; main shoot and seven tillers in wheat RELATED; main shoot and seventh tiller visible RELATED; seventh axillary shoot detectable RELATED; seventh tiller detectable RELATED; Zadok scale-27 RELATED	PO:0007073	2 formation of axillary shoot stage
PO:0007123	LP.06 six leaves visible stage	The stage at which leaves at six nodes, other than the cotyledonary node, are visible above ground.	03-tillering stage in rice RELATED; 1.06 5th trifoliolate leaf unfolded in soybean RELATED; 2 tassel initiation/early whorl stage in maize RELATED; 2.07-six leaves unfolded in Triticeae RELATED; 3.01-ear initiation in maize RELATED; 3.1 ear initiation/mid-whorl stage in maize RELATED; 6 leaves unfolded RELATED; 6 rosette leaf in Arabidopsis RELATED; 6-8 leaves in maize RELATED; 6-leaf in maize RELATED; BBCH growth stage 16 RELATED; ear initiation in maize RELATED; early whorl stage in maize RELATED; LP.06 six leaves visible in Solanaceae RELATED; maize growth stage-3.1 RELATED; mid-whorl stage in maize RELATED; rice growth stage-3 RELATED; six rosette leaves RELATED; sixth leaf unfolded RELATED; Stage V5 in soybean RELATED; Triticeae six leaves unfolded RELATED; V6 in maize RELATED; Zadok scale-16, Haun scale-5.+ RELATED	PO:0007133	leaf production stage
PO:0007124	6.03 30% of flowers open	OBSOLETE			
PO:0007125	6.04 40% of flowers open	OBSOLETE			
PO:0007126	7.02 fruit size 20%	OBSOLETE			
PO:0007127	7.04 fruit size 40%	OBSOLETE	7.2 milk stage/embryo 2 in maize RELATED		
PO:0007128	7.06 fruit size 60%	OBSOLETE			
PO:0007129	7.08 fruit size 80%	OBSOLETE			
PO:0007130	sporophyte reproductive stage	A sporophyte development stage that occurs during the interval between the initiation of a sporangium and the onset of senescence.	B reproductive growth in Solanaceae RELATED; B-reproductive stage in rice RELATED; reproductive in Arabidopsis RELATED; sporophyte reproductively competent stage EXACT; sporophytic reproductive stage EXACT	PO:0028002	sporophyte development stage
PO:0007131	seedling development stage	A sporophyte vegetative stage (PO:0007134) that succeeds the seed germination stage (PO:0007057) and terminates with the development of the first adult vascular leaf (PO:0006340).	seedling growth in Solanaceae RELATED; seedling in Arabidopsis RELATED	PO:0007134	sporophyte vegetative stage
PO:0007132	sporophyte dormant stage	A sporophyte development stage during which a sporophyte participates in a dormancy process.	D dormancy in Solanaceae NARROW; sporophyte dormancy stage EXACT; sporophytic dormant stage EXACT	PO:0028002	sporophyte development stage
PO:0007133	leaf production stage	The stage at which the leaves produced by SAM are visible above the ground in a seedling or mature plant.	leaf production in Solanaceae RELATED	PO:0007112	1 main shoot growth stage
PO:0007134	sporophyte vegetative stage	A sporophyte development stage (PO:0028002) that occurs during the interval between the first division of a plant zygote (PO:0000423) and the formation of a sporangium (PO:0025094).	A vegetative growth in Solanaceae RELATED; A-vegetative stage in rice RELATED; vegetative in Arabidopsis RELATED	PO:0028002	sporophyte development stage
PO:0007135	4 growth directionality stage	The stage involved in the directionality of expansion growth.		PO:0007039	leaf trichome development stage
PO:0007501	root cap formation stage	The stage at which the root cap becomes evident.	root cap formation in crown root. RELATED; root cap formation in lateral root. RELATED; root cap formation in primary root. RELATED	PO:0007525	3 establishment of tissue systems stage
PO:0007503	A2.1 root intials differntiation of primary roots	OBSOLETE. The root initials divide repeatedly and add more cells			
PO:0007504	crown root primordium formation stage	The stage at which the initial cells of crown root primordium are formed in the innermost ground meristem cells by one or two periclinal divisions.		PO:0007505	1 root primordium formation stage
PO:0007505	1 root primordium formation stage	The stage at which root primordium originates and develops at specific locations in embryonic and post embryonic roots.		PO:0007520	root development stage
PO:0007506	primary root primordium formation stage	The stage at which a group of cells or initials that will differentiate into the primary root become organized in the embryo .		PO:0007505	1 root primordium formation stage
PO:0007509	root vascular cylinder differentiation stage	The stage at which the root vascular cylinder becomes evident.		PO:0007525	3 establishment of tissue systems stage
PO:0007510	root emergence stage	The stage at which the fully formed root emerges.		PO:0001031	4 root elongation stage
PO:0007511	lateral root primordium formation stage	This stage at which the transverse divisions in pericycle cells form the initials of the lateral root primordium.		PO:0007505	1 root primordium formation stage
PO:0007512	A2 root initials differentiation stage	OBSOLETE. The root initials differentiate by cell division and cell expansion.			
PO:0007513	root cortex differentiation stage	The stage at which the root cortex becomes evident.	cortex differentiation of crown root. RELATED; cortex differentiation of lateral root RELATED; cortex differentiation of primary root. RELATED	PO:0007525	3 establishment of tissue systems stage
PO:0007514	B3 crown root meristem formation	OBSOLETE. The stage at which the meristem of the crown root becomes evident.			
PO:0007516	root epidermal differentiation stage	The stage at which the root epidermis becomes evident.	epidermal differentiation of lateral root. RELATED; epidermal differentiation of primary root RELATED; epidermial differentiation of crown root. RELATED	PO:0007525	3 establishment of tissue systems stage
PO:0007517	lateral root emergence stage	The stage at which the lateral root emerges.		PO:0007510	root emergence stage
PO:0007518	crown root emergence stage	The stage at which the crown root emerges.		PO:0007510	root emergence stage
PO:0007519	5 root hair formation stage	The stage at which the root hairs becomes evident.	Benfey's stage 3 of root development RELATED	PO:0007520	root development stage
PO:0007520	root development stage	Stages of development of a root defined by characteristic morphological, structural, histological or other visible features.	root development stage RELATED	PO:0025339	plant organ development stage
PO:0007521	C3.1 metaxylem differentiation of root.	OBSOLETE. Differentiation begins with the enlargement and vacuolation of the tracheary elements of the metaxylem.	metaxylem differentiation of crown root RELATED; metaxylem differentiation of lateral root RELATED; metaxylem differentiation of primary root RELATED		
PO:0007523	establishment of initial cells	OBSOLETE. The root initial cells are established.			
PO:0007524	B1 primary root meristem formation	OBSOLETE. The stage at which the meristem of the primary root becomes evident.			
PO:0007525	3 establishment of tissue systems stage	The stage at which distinct tissues become organized.	Benfey's stage 1 of root development RELATED; cell differentiation stage of root development RELATED; establishment of fundamental organization in adventitious root RELATED; establishment of fundamental organization in primary root. RELATED; establishment of fundamental organization lateral root. RELATED	PO:0007520	root development stage
PO:0007526	F2 root hair elongation	OBSOLETE. The stage at which the root hairs are fully elongated.			
PO:0007527	2 root meristem formation stage	The stage at which the root meristem becomes evident.		PO:0007520	root development stage
PO:0007528	A2.2 root initials differentiation of lateral roots	OBSOLETE. Radial expansion followed by subsequent periclinal divisions forms the pericycle-derived tissues.			
PO:0007529	E emerged root elongation	OBSOLETE. The stage at which the emerged root starts to elongate. 	emerged crown root elongation RELATED; emerged lateral root elongation RELATED; emrged primary root elongation RELATED		
PO:0007530	A2.3 founder cell derivatives of lateral root	OBSOLETE. Radial expansion followed by subsequent periclinal divisions forms the isodiametric founder cell tissues.			
PO:0007531	F1 root hair initiation	OBSOLETE. The stage at which the roots hairs are initiated.			
PO:0007532	obsolete plant growth and development terms	OBSOLETE.			
PO:0007533	C3.3 maturation of protoxylem elements in root.	OBSOLETE. The first protoxylem elements next to the pericycle develop secondary walls and mature.	maturation of protoxylem elements in crown root RELATED; maturation of protoxylem elements in lateral root RELATED; maturation of protoxylem elements in primary root RELATED		
PO:0007534	A2.4 root initials differentiation of crown roots	OBSOLETE. Initial cells of crown root primordium divide anticlinally and periclinally to form epidermis-endodermis initial, vascular-cylinder initial and root cap initial.			
PO:0007535	A1 root initials formation stage	OBSOLETE. After the formation of the apical-basal axis in the young embryo, the central and basal portion give rise to the root meristem.			
PO:0007536	root primordium visible	OBSOLETE. the root primordium is visbile			
PO:0007537	C3.2 maturation of phloem elements in root.	OBSOLETE. The first phloem elements matures.	maturation phloem elements of crown root. RELATED; maturation phloem elements of lateral root. RELATED; maturation phloem elements of primary root. RELATED		
PO:0007539	B2 lateral root meristem formation	OBSOLETE. The stage at which the meristem of the lateral root becomes evident.			
PO:0007600	floral organ differentiation stage	A floral organ formation stage (PO:0025585) which begins with the differentiation of floral organs (PO:0025395) from the floral organ primordium (PO:0025477) and ends with the beginning of the flowering stage (PO:0007616).	3 floral organ development stages RELATED; stage 6-12 flower in Arabidopsis  RELATED	PO:0025585	floral organ formation stage
PO:0007601	floral organ meristem development stage	A floral organ formation stage (PO:0025585) which begins with the development of the floral organ meristem (PO:0000229) from a portion of meristem tissue (PO:0009013) and ends with the beginning of the floral organ primordium development stage (PO:0007602).	1 floral meristem visible EXACT; stage 1 flower in Arabidopsis RELATED	PO:0025585	floral organ formation stage
PO:0007602	floral organ primordium development stage	A floral organ formation stage (PO:0025585) which begins with the appearance of the floral organ primordium (PO:0025477) and ends with the beginning of the floral organ differentiation stage (PO:0007600).	2 floral meristem notched EXACT; stage 2 flower in Arabidopsis RELATED; stage 3 flower in Arabidopsis RELATED; stage 4 flower in Arabidopsis RELATED; stage 5 flower in Arabidopsis RELATED	PO:0025585	floral organ formation stage
PO:0007603	calyx development stage	A collective phyllome structure development stage (PO:0025578) that has as a primary participant a calyx (PO:0009060).		PO:0025578	collective phyllome structure development stage
PO:0007604	corolla development stage	A collective phyllome structure development stage (PO:0025578) that has as a primary participant a corolla (PO:0009059).		PO:0025578	collective phyllome structure development stage
PO:0007605	androecium development stage	A collective phyllome structure development stage (PO:0025578) that has as a primary participant an androecium (PO:0009061).		PO:0025578	collective phyllome structure development stage
PO:0007606	gynoecium development stage	A collective phyllome structure development stage (PO:0025578) that has a primary participant a gynoecium (PO:0009062).		PO:0025578	collective phyllome structure development stage
PO:0007607	sepal primordium visible stage	Stage of calyx development that begins when the sepal primordia arise.	stage 3 flower in Arabidopsis RELATED	PO:0007603	calyx development stage
PO:0007608	petal primordium visible stage	Stage of corolla development that begins when the petal or petal-stamen primordia arise.	stage 5 flower in Arabidopsis RELATED	PO:0007604	corolla development stage
PO:0007609	sepals 50% of final size	OBSOLETE. 50% of the absolute size of the sepals.			
PO:0007610	sepals 100% of final size	OBSOLETE. 100% of the absolute size of the sepals.			
PO:0007611	petal differentiation and expansion stage	Stage of corolla development defined by differentiation and expansion of petal.	stage 10 flower in Arabidopsis RELATED; stage 12 flower in Arabidopsis RELATED; stage 9 flower in Arabidopsis RELATED	PO:0007604	corolla development stage
PO:0007612	fully expanded petal stage	Stage of corolla development when petal is fully expanded.		PO:0007604	corolla development stage
PO:0007613	stamen primordium visible stage	Stage of androecium development that begins when the stamens or petal-stamen primordia arise.	stage 7 flower in Arabidopsis RELATED	PO:0007605	androecium development stage
PO:0007615	flower development stage	A reproductive shoot system development stage (PO:0025530) that occurs in an individual flower (PO:000904) during the interval between the onset of a flower meristem transition stage (PO:0025588) and the end of a flowering stage (PO:0007616).	flower development in Arabidopsis RELATED	PO:0025530	reproductive shoot system development stage
PO:0007616	flowering stage	A flower development stage (PO:0007615) that begins when pollen (PO:0025281) is released by anther dehiscence (GO:0009901) and/or the stigma (PO:0009073) is receptive and ends with the process of pollination (GO:0009856) and/or floral organ senescence (GO:0080187).	anthesis stage NARROW; post anthesis stage NARROW; stage 13 flower in Arabidopsis  RELATED; stage 14 flower in Arabidopsis RELATED; stage 15 flower in Arabidopsis RELATED; stage 16 flower in Arabidopsis RELATED; stage 17 flower in Arabidopsis RELATED	PO:0007615	flower development stage
PO:0007618	carpel primordium visible stage	Stage of gynoecium development that begins when the carpel primordia arise.		PO:0007606	gynoecium development stage
PO:0007619	ovule development stage	Stages of development of the ovule defined by characteristic morphological, structural, histological or other visible features.	ovule development in Arabidopsis RELATED	PO:0007606	gynoecium development stage
PO:0007620	ovule primordium visible stage	Stage of ovule development that begins when the ovule primordia arise.	ovule stage 1-I in Arabidopsis RELATED	PO:0007619	ovule development stage
PO:0007621	megagametophyte development stage	A gametophyte development stage (PO:0028003) during which the megagametophyte (PO:0025279) develops.		PO:0028003	gametophyte development stage
PO:0007622	integument initiation stage	Stage of ovule development that begins when the integument primordia are visible.	ovule stage 2-II in Arabidopsis RELATED; ovule stage 2-III in Arabidopsis RELATED	PO:0004504	ovule differentiation and expansion stage
PO:0007623	A megaspore mother cell enlarges stage	The stage of megagametophyte development when the megaspore mother cell enlarges.	ovule stage 2-I in Arabidopsis RELATED	PO:0007621	megagametophyte development stage
PO:0007624	B meiosis of megaspore mother cell stage	The stage of megagametophyte development when the megaspore mother cell undergoes meiosis.	ovule stage 2-IV in Arabidopsis RELATED	PO:0007621	megagametophyte development stage
PO:0007625	C tetrad of megaspores stage	The product of meiosis of the megaspore mother cell.	ovule stage 2-V in Arabidopsis RELATED	PO:0007621	megagametophyte development stage
PO:0007626	D megaspore degeneration stage	The stage of megagametophyte development when non-functional megaspores degenerate.	ovule stage 3-I in Arabidopsis RELATED	PO:0007621	megagametophyte development stage
PO:0007627	E two nucleate megagametophyte stage	The stage of megagametophyte development when there are two nuclei.	ovule stage 3-II in Arabidopsis RELATED	PO:0007621	megagametophyte development stage
PO:0007628	F four nucleate megagametophyte stage	The stage of megagametophyte development when there are four nuclei.	ovule stage 3-IV in Arabidopsis RELATED	PO:0007621	megagametophyte development stage
PO:0007629	G eight nucleate megagametophyte stage	The stage of megagametophyte development when there are eight nuclei.	ovule stage 3-V in Arabidopsis RELATED	PO:0007621	megagametophyte development stage
PO:0007631	plant embryo development stage	A sporophyte vegetative stage (PO:0007134) that occurs during the interval between the first cell division of a plant zygote (PO:0000423) and one of the following: the beginning of the seed germination stage (PO:0007057) in seed plants, formation of the first vascular leaf (PO:0009025) in pteridophytes, the beginning of development of a sporangium (PO:0025094) in bryophytes, or the beginning of the formation of a plant organ (PO:0009008) such as a root (PO:0009005), shoot axis (PO:0025029), or vascular leaf (PO:0009025) in a cultured plant embryo (PO:0000010).	embryo development stage RELATED; embryo stage BROAD; embryonic in Arabidopsis RELATED	PO:0007134	sporophyte vegetative stage
PO:0007632	seed maturation stage	Stage during which the seed storage products (storage proteins, lipids and starch) are being accumulated, either in the cotyledons or in the endosperm. Also, LEA proteins are accumulated and subsequently, a desiccation tolerant state is reached at the end of this stage.	seed maturation in Arabidopsis RELATED	PO:0001170	seed development stage
PO:0007633	endosperm development stage	Stages of development of the endosperm.		PO:0001170	seed development stage
PO:0009012	plant structure development stage	A stage in the life of a plant structure (PO:0009011) during which the plant structure undergoes developmental processes.	Arabidopsis growth RELATED; etapa de desarrollo de estructura vegetal (Spanish) EXACT; plant growth and development stage EXACT		
PO:0021002	calyx absolute size	OBSOLETE. The proportion of the absolute size reached by the calyx	tama&#241o absoluto del caliz (Spanish) EXACT; がくサイズ (Japanese) EXACT		
PO:0021003	calyx relationship	OBSOLETE. The stages of development of the calyx with respect to the rest of the bud	relac&#243n del caliz (Spanish) EXACT; がくの関係 (Japanese) EXACT		
PO:0021004	inflorescence initiation stage	Stage of inflorescence development marked by the formation of the inflorescence meristem on a vegetative branch.	花序の開始期 (Japanese) EXACT	PO:0001083	inflorescence development stage
PO:0025337	life of whole plant stage	A maximal whole plant development stage.	vida de la planta entera (Spanish) EXACT; 植物体の一生 (Japanese) EXACT	PO:0007033	whole plant development stage
PO:0025338	collective plant organ structure development stage	A plant structure development stage (PO:0009012) that has as primary participant a collective plant structure (PO:0025497).	etapa de desarrollo de una estructura colectiva de la planta (Spanish) EXACT; 集合的植物構造の発生過程 (Japanese) EXACT	PO:0009012	plant structure development stage
PO:0025339	plant organ development stage	A multi-tissue plant structure development stage (PO:0025571) that has as primary participant a plant organ (PO:0009008) .	etapa de desarrollo de un &#243rgano (Spanish) EXACT; organ development stage BROAD; 植物器官発生過程 (Japanese) EXACT	PO:0025571	multi-tissue plant structure development stage
PO:0025340	gametophyte vegetative stage	A gametophyte development stage (PO:0028003) that occurs during the interval between spore germination and the formation of a gametangium.	etapa vegetativa del gemetofito (Spanish) EXACT; 配偶体栄養期 (Japanese) EXACT	PO:0028003	gametophyte development stage
PO:0025341	gametophyte reproductive stage	A gametophyte development stage (PO:0028003) that occurs during the interval between the initiation of either a multicellular plant gametangium (PO:0025124) or a unicellular plant gametangium (PO:0025521) and the onset of senescence.	etapa reproductiva del gametofito (Spanish) EXACT; gametophyte reproductively competent stage EXACT; gametophytic reproductive stage EXACT; 配偶体生殖段階 (Japanese) EXACT	PO:0028003	gametophyte development stage
PO:0025342	gametophyte dormant stage	A gametophyte development stage (PO:0028003) during which a gametophyte participates in a dormancy process.	etapa latente del gametofito (Spanish) EXACT; gametophyte dormancy stage EXACT; gametophytic dormant stage EXACT; 配偶体休眠期 (Japanese) EXACT	PO:0028003	gametophyte development stage
PO:0025343	gametophyte senescent stage	A gametophyte development stage (PO:0028003) during which a gametophyte participates in multicellular organism senescence.	etapa de senescencia del gametofito (Spanish) EXACT; 配偶体老化過程 (Japanese) EXACT	PO:0028003	gametophyte development stage
PO:0025344	gametophore reproductive whole plant development stage	A gametophyte reproductive stage (PO:0025341) in which a gametophore (PO:0030018) and gametangium is being produced.	etapa de desarrollo del gamet&#243foro reproductivo de la planta entera (Spanish) EXACT; 茎葉体生殖生長 (Japanese) EXACT	PO:0025341	gametophyte reproductive stage
PO:0025345	gametophore vegetative whole plant development stage	A gametophyte vegetative whole plant development stage during which a gametophore is being produced but no gametangia are being produced.	etapa de desarrollo del gamet&#243foro vegetativo de la planta entera (Spanish) EXACT; 茎葉体栄養生長 (Japanese) EXACT	PO:0025340	gametophyte vegetative stage
PO:0025346	thallus reproductive whole plant development stage	A gametophyte reproductive development stage in which a thallus and gametangium is being produced.	etapa de desarrollo del talo reproductivo de la planta entera (Spanish) EXACT; 葉状体生殖生長期 (Japanese) EXACT	PO:0025341	gametophyte reproductive stage
PO:0025347	thallus vegetative whole plant development stage	A gametophyte vegetative whole plant development stage during which a thallus is being produced but no gametangia are being produced.	etapa de desarrollo del talo vegetativo de la plant entera (Spanish) EXACT; 葉状体栄養生長期 (Japanese) EXACT	PO:0025340	gametophyte vegetative stage
